Project ID	Project Name 	Country Code	Borrower	Guarantor
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008968	ENERGY SEC.ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903		DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P004903	NAT. WATER SUPPLY II	DZ	MINISTERE DES FINANCES	Algeria
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987		TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	UNDERSECRETARIAT OF TREASURY	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008987	FIN. SEC. ADJ. LOAN	TR	Ministry of Treasury and Finance	Turkey
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
P008460	ENERGY DEVELOPMENT	HU	NATIONAL BANK OF HUNGARY	Hungary
